filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
bageshree03.wav,0.367175043,0.047977597,1212.212904,1133.248016,1954.396515,0.087499849,-271.5016785,185.6038666,-60.26139069,-12.92196465,-0.475054115,-17.95619965,-15.12082195,-4.205492496,-5.171602249,-0.486774564,2.894329071,-4.096589565,15.26821423,10.05603981,0.514144957,1.310646415,8.588885307,4.146845818,-2.078776598,4.039994717,bageshree
bageshree04.wav,0.313798994,0.046141446,1241.161431,1238.022431,1882.071953,0.081532009,-280.2874451,171.3237762,-47.86872482,-13.38336849,-14.65728664,7.133240223,-19.13090134,-4.466059685,-7.886900902,1.973621845,9.448073387,-1.937836766,13.38232994,9.147052765,-0.958440363,7.088049412,8.206455231,6.01536417,-0.582911313,-4.610575676,bageshree
bageshree05.wav,0.36394906,0.033887047,1770.284939,1768.868095,2941.098882,0.110547706,-245.1840668,120.921051,-51.24514389,3.466323376,2.817361593,5.015566826,-0.230094984,8.656889915,6.119554043,6.391972065,4.231158257,8.557984352,6.057966709,5.093724251,-4.406083107,3.438580036,-4.172804356,11.58016777,-1.278111935,-0.826105177,bageshree
bageshree24.wav,0.153478488,0.372358561,1533.66616,1335.221504,2821.041275,0.083574702,-155.6346283,94.32472992,-74.39163208,23.52324486,-37.4752121,-8.826766014,-26.09489822,-10.05564785,-16.44036293,-25.46134567,-20.07944298,-23.0320816,-10.76889801,-16.81386948,-2.789207697,-13.52658463,-7.227334976,-9.236784935,-17.79636002,-8.867481232,bageshree
bageshree25.wav,0.212603942,0.316357583,1477.522769,1241.883351,2585.376033,0.097954434,-144.5829315,118.3892441,-70.46628571,16.34005165,-32.05717087,-7.587801456,-23.28522682,-15.18744278,-13.38439655,-29.70240593,-21.43192482,-18.7381134,-7.723667622,-17.63415146,-10.20988941,-12.24066257,-10.4542532,-10.65951157,-15.86092567,-7.292346001,bageshree
bageshree27.wav,0.24694638,0.05247356,1986.918044,2095.396161,3990.250871,0.077287137,-317.5594788,68.74116516,-10.56911564,37.49708557,-11.32622433,7.090795994,2.490121365,0.651526392,0.610605776,7.926508904,-1.890093803,-3.984291553,-6.591728687,5.602146149,-10.4802351,-0.462479293,-3.932014704,3.274323463,5.58919239,13.99113846,bageshree
bageshree28.wav,0.251205027,0.043054402,1907.224035,2141.959799,3919.284634,0.064062727,-332.7384033,75.66313171,-8.084938049,39.15848541,-6.773783684,7.969787121,2.85508275,1.740345478,-0.171902359,9.160744667,-3.149129152,-4.125173092,-5.188248158,4.610245705,-9.339742661,0.027645051,-4.154987812,1.125366569,-0.065921083,8.178981781,bageshree
bageshree29.wav,0.253003627,0.047210187,2040.783118,2170.378672,4211.499534,0.071197982,-314.358429,68.47007751,-9.681820869,40.28127289,-10.06982231,8.068780899,0.965378582,1.239183187,-0.727000237,8.679359436,-4.414419174,-4.635774136,-6.030610085,6.802921772,-7.895740509,-1.777329445,-1.518822312,-1.318324566,-0.653007746,7.844247341,bageshree
bageshree30.wav,0.264494389,0.052669011,2133.90044,2151.811928,4216.916168,0.081262925,-293.1715698,68.81887054,-19.52206802,39.93909073,-7.308782578,4.440468788,2.841878414,0.674245477,-0.258587867,10.82598591,-4.348662853,-3.748763323,-6.917196274,5.883487701,-4.19269371,-5.459887505,0.237633392,-2.58809185,-2.655827761,7.411755085,bageshree
bageshree31.wav,0.26715821,0.053101305,2140.28087,2157.426374,4224.28279,0.082379698,-292.7697449,65.38813782,-17.67236137,42.75694656,-7.267048836,3.135823727,-0.594478428,0.213470221,-1.137889624,12.78073311,-4.106940746,-3.719758272,-6.299233437,5.809884548,-4.788278103,-5.217839718,0.085807636,-3.841454744,-2.325939894,4.698910236,bageshree
Bhairavi01.wav,0.377030194,0.163103893,1461.000174,1519.038458,2284.277854,0.082518775,-128.921936,141.335556,-55.77341461,-18.19773674,-11.9225626,12.16835499,-3.613753557,8.902584076,-11.13362789,14.23268223,16.68287086,-8.874386787,-4.542259693,9.175462723,-4.299664497,-2.7337327,-9.547857285,-0.652638972,-13.29821014,-4.642992496,bhairavi
Bhairavi02.wav,0.311852098,0.165609494,1463.214572,1589.260873,2345.360818,0.079836252,-145.1330109,138.7737732,-47.15045547,-18.44624901,-11.47207832,11.99481583,-5.949388981,10.78659439,-16.8306675,15.97714901,17.30840492,-13.39713001,0.606188238,7.14839983,-6.410017014,-3.22515893,-2.003934145,-4.937233925,-17.97178459,-4.800354958,bhairavi
Bhairavi03.wav,0.404286325,0.170451641,1528.882688,1516.669391,2423.710344,0.08982372,-108.3720016,138.2207642,-63.03302765,-12.98628902,-16.16952324,16.02035141,-7.227369785,5.957399368,-7.657566547,11.32763481,10.08557987,-6.758269787,-2.875076294,5.151512146,-3.955364943,-1.765521407,-4.411636353,0.406022668,-12.43670464,-3.633197308,bhairavi
Bhairavi04.wav,0.367342621,0.13932851,1496.528416,1576.338685,2355.269091,0.085785196,-149.0769196,137.9532166,-52.07188416,-17.93402672,-10.6622057,12.29166698,-6.638435841,10.00807381,-13.81531048,17.69147491,14.91541958,-11.62876511,2.886081457,5.493312836,-11.72753239,-2.661242723,-1.99068749,-1.699732304,-15.39787197,-5.65746212,bhairavi
Bhairavi05.wav,0.310875028,0.162095249,1481.672964,1635.289122,2447.701866,0.075061149,-155.3055573,133.6288452,-45.53269958,-15.73107147,-11.93309498,10.55389118,-4.613823414,13.68317032,-11.96445179,21.08915138,18.80786896,-13.60373974,3.609525681,7.265757084,-9.285499573,-6.14211607,-6.145253181,-4.372519016,-12.15293598,-2.693030119,bhairavi
bhairavi27.wav,0.264640421,0.061874766,2141.874804,2121.425264,4153.991548,0.085759874,-300.9488831,59.94216919,-16.9605484,45.64277267,-7.482889175,-0.586279571,3.710961342,1.360358119,0.418419898,7.164663315,-6.149400711,-6.177703381,-9.838179588,6.250053883,-7.189445496,1.343620658,1.239439011,1.463089943,0.655750394,2.257116556,bhairavi
bhairavi28.wav,0.268339962,0.063388415,2257.488485,2173.954739,4366.53193,0.093012665,-297.7019348,51.89877701,-16.04191971,48.15278625,-7.830546856,-3.742587328,2.960729599,6.100599766,-1.098792672,4.727503777,-3.770420074,-5.128515244,-10.8282938,7.376237869,-7.388439655,1.783775687,2.270017385,4.098773003,4.046500206,5.331246853,bhairavi
bhairavi29.wav,0.261152357,0.066446222,2294.629216,2189.047235,4469.53964,0.095256038,-289.9342346,49.80886078,-14.70375729,48.55190277,-10.28823376,-2.19846034,3.141145706,5.613927841,-0.951544404,3.639371157,-3.089832783,-5.772542,-9.748594284,5.928948879,-6.473994255,0.164309859,3.118926048,4.025716305,3.820512772,6.750032425,bhairavi
bhairavi30.wav,0.261982977,0.060620073,2200.192317,2209.420417,4309.490608,0.084858519,-297.0203857,56.00094986,-13.15206909,45.45487213,-5.704041004,-2.722031832,3.749709845,3.638835192,-0.963086784,6.703014851,-4.470981598,-6.007143021,-10.1801548,6.520683765,-6.682695866,0.213489071,1.149329066,1.12763834,-0.019648407,4.445625305,bhairavi
bhairavi31.wav,0.267010987,0.056678165,2483.171237,2227.910816,4776.162786,0.107585139,-287.8544312,41.18580246,-17.71450233,46.31688309,-10.76929569,3.09043169,-0.021187088,4.764971256,-2.259837151,5.445288181,-2.229587793,-6.989312172,-8.4336586,10.93537426,-4.538761616,3.533578873,-0.213041231,-1.48059082,1.0747087,6.643061161,bhairavi
bhoop01.wav,0.340007335,0.003027239,1230.217528,1194.659531,1863.405399,0.085457911,-532.6734009,173.5667114,-64.08590698,-17.71308327,-4.257724762,-10.72958374,-13.36409569,-9.032265663,-5.156599522,2.585457563,-2.054588079,-2.000411272,5.379135132,11.98138142,0.602079868,5.233120918,0.001986879,7.706390381,1.861477733,-0.502627492,bhoopali
bhoop02.wav,0.31041652,0.01947628,1226.91089,1517.421518,1725.097902,0.057923308,-383.1812134,157.9310608,-26.93230057,-23.43099403,-9.269112587,5.628973961,-19.50109673,2.4955194,-16.55543137,-2.263468266,14.12887573,4.253124714,-0.77963841,6.614947319,-2.455537796,2.433215141,-12.36543846,7.522060871,-8.330870628,-6.78516531,bhoopali
bhoop03.wav,0.286102295,0.070475422,1228.838168,1349.498219,1871.413684,0.074767122,-222.5604858,163.7310181,-37.12556458,-6.311812878,-6.022053242,7.094573975,-14.63299656,-13.31925392,-19.6415081,-2.4662323,6.394847393,-5.478423595,0.80177635,8.005257607,2.62707305,8.484154701,-1.059489489,9.835178375,3.066226244,-0.101929419,bhoopali
bhoop04.wav,0.279664189,0.061456982,1142.387768,1261.232325,1708.023005,0.068223699,-251.5262146,174.8426514,-39.34384155,-5.677055359,-11.74580193,3.988664389,-14.06455708,-8.062432289,-19.52168655,-2.809889555,6.73068285,-2.435277462,4.108695507,10.20419121,7.000370979,10.30572319,-8.766038895,14.42211819,1.307918668,0.018065933,bhoopali
bhoop05.wav,0.272586107,0.05271855,1171.704139,1352.032892,1794.84748,0.064987513,-260.8066711,166.8895874,-33.89681625,-2.899072886,-5.999363422,6.005956173,-9.743926048,-8.056759834,-23.41418266,-2.279971123,13.81109715,-1.748516798,4.997626781,10.19944286,4.717993736,2.463350296,-4.480239868,14.48041725,0.811519742,4.836801529,bhoopali
bhoopali21.wav,0.291734248,0.052506939,2316.123486,2225.511424,4542.222534,0.106846671,-287.4453735,70.43978882,-8.145886421,31.3459053,-2.722925663,9.540545464,-0.710845172,-3.503824711,-0.677236617,12.42085648,-2.766201735,-3.788893223,-8.655809402,10.29731083,-4.049571514,-0.557666719,-0.562323332,-1.097002864,-0.935588837,6.976669788,bhoopali
bhoopali22.wav,0.274094671,0.048750684,2370.909429,2211.473346,4698.421589,0.115423338,-300.2354126,61.88547134,-10.68506241,30.0445652,-10.48077297,12.73666096,-0.415198445,-3.327630997,0.084729597,14.32876778,-0.668615222,-5.021718025,-9.157232285,9.930919647,-3.337059975,0.765400052,2.102315903,2.312809229,5.677264214,8.64291954,bhoopali
